Absolute Time (s),Current (A),Voltage (V)
8.011118620681764,-3.8e-06,4.99457
8.011318620681763,-3.9e-06,4.99471
8.011518620681763,-3.7e-06,4.99448
8.011718620681762,-3.4e-06,4.9944
8.011918620681763,-3.1e-06,4.99456
8.012118620681763,-3.6e-06,4.99456
8.012318620681762,-4e-06,4.99438
8.012518620681762,-3.6e-06,4.99427
8.012718620681763,-3.6e-06,4.99456
8.002428620681762,-3.9e-06,4.99415
8.002628620681763,-3.2e-06,4.99453
8.002828620681763,-3.2e-06,4.99477
8.003028620681762,-3.8e-06,4.9944
8.003228620681762,-4.1e-06,4.99449
8.003428620681763,-3.6e-06,4.9969
8.003628620681763,-3.4e-06,4.99999
8.003828620681762,-3.3e-06,5.00001
8.004028620681762,-2.8e-06,4.99997
8.004228620681763,-3.3e-06,5.00003
8.004428620681763,-3.8e-06,4.99999
8.004628620681762,-3.5e-06,5.00003
8.004828620681762,-3.9e-06,5.0
8.005028620681763,-3.9e-06,5.00001
8.005228620681763,-3.8e-06,5.00002
8.005428620681762,-3.8e-06,5.0
8.005628620681764,-3.2e-06,4.99999
8.005828620681763,-3.6e-06,5.00003
8.006028620681763,-4e-06,4.99995
8.006228620681762,-3.6e-06,5.0
8.006428620681763,-3.5e-06,4.99999
8.006628620681763,-3.7e-06,4.99995
8.006828620681762,-4.5e-06,4.99996
8.007028620681762,-4e-06,4.99996
8.007228620681763,-4.2e-06,5.00007
8.007428620681763,-3.5e-06,5.00005
8.007628620681762,-4.1e-06,5.00006
8.007828620681762,-3.6e-06,5.0
8.008028620681763,-3.5e-06,5.00003
8.008228620681763,-3.4e-06,5.00008
8.008428620681762,-3.3e-06,5.00002
8.008628620681762,-3.7e-06,5.0
8.008828620681763,-3.1e-06,5.00004
8.009028620681763,-3.6e-06,5.00001
8.009228620681762,-3e-06,5.00004
8.009428620681764,-3.8e-06,5.00003
8.009628620681763,-3.7e-06,5.00002
8.009828620681763,-3.5e-06,4.99996
8.010028620681762,-4.3e-06,4.99999
8.010228620681763,-4.7e-06,4.99998
8.010428620681763,-3.7e-06,5.00003
8.010628620681763,-3.7e-06,5.00002
8.010828620681762,-4.7e-06,4.99998
8.011028620681763,-3.9e-06,4.99999
8.011228620681763,-3.8e-06,4.99995
8.011428620681762,-3.6e-06,4.99998
8.011628620681762,-4e-06,5.00002
8.011828620681763,-4e-06,4.99997
8.012028620681763,-4.5e-06,5.00001
8.012228620681762,-4.1e-06,5.0
8.012428620681762,-3.6e-06,4.99999
8.012628620681763,-4.3e-06,5.00001
8.012828620681763,-4.1e-06,4.99996
8.013028620681762,-4e-06,5.00001
8.013228620681764,-3.8e-06,4.99997
8.013428620681763,-3.7e-06,5.00002
8.013628620681763,-4.3e-06,4.99997
8.013828620681762,-3.9e-06,5.00004
8.014028620681763,-3.5e-06,4.99996
8.014228620681763,-4.2e-06,5.00001
8.014428620681763,-4.1e-06,4.99996
8.014628620681762,-4.1e-06,4.99998
8.014828620681763,-4.2e-06,5.00001
8.015028620681763,-4e-06,5.0
8.015228620681762,-3.6e-06,4.99995
8.015428620681762,-3.9e-06,5.00003
8.015628620681763,-3.9e-06,5.00003
8.015828620681763,-3.8e-06,5.00004
8.016028620681762,-3.6e-06,5.00001
8.016228620681762,-3.5e-06,5.00004
8.016428620681763,-4.2e-06,5.00001
8.016628620681763,-4.4e-06,4.99997
8.016828620681762,-3.2e-06,4.99998
8.017028620681764,-4.1e-06,4.99998
8.017228620681763,-4.1e-06,4.99999
8.017428620681763,-3.8e-06,5.00002
8.017628620681762,-4e-06,4.99997
8.017828620681763,-4.1e-06,4.99995
8.018028620681763,-4.1e-06,4.99993
8.018228620681763,-3.6e-06,4.99997
8.018428620681762,-3.7e-06,4.99999
8.018628620681763,-3e-06,5.0
8.018828620681763,-4.4e-06,5.00003
8.019028620681762,-3.5e-06,5.00004
8.019228620681762,-4.2e-06,5.00004
8.019428620681763,-4.1e-06,5.00002
8.019628620681763,-2.9e-06,5.00002
8.019828620681762,-3.6e-06,5.00003
8.020028620681762,-3.7e-06,5.00001
8.020228620681763,-3.4e-06,4.99998
8.020428620681763,-3.7e-06,4.99998
8.020628620681762,-4e-06,4.99998
8.020828620681762,-3.5e-06,5.00001
8.021028620681763,-3.7e-06,5.00002
8.021228620681763,-3.3e-06,4.99998
8.021428620681762,-4e-06,4.99999
8.021628620681764,-3.5e-06,5.00001
8.021828620681763,-3.6e-06,4.99998
8.022028620681763,-3.1e-06,5.00001
8.022228620681762,-3.6e-06,4.99996
8.022428620681763,-3.8e-06,5.00002
8.022628620681763,-3.5e-06,4.99996
8.022828620681763,-3.6e-06,5.00001
8.023028620681762,-3.9e-06,4.99998
8.023228620681763,-4e-06,4.99998
8.023428620681763,-4.1e-06,5.00002
8.023628620681762,-4e-06,5.0
8.023828620681762,-3.4e-06,4.99999
8.024028620681763,-3.8e-06,4.99994
8.024228620681763,-4.2e-06,5.00001
8.024428620681762,-3.7e-06,5.00003
8.024628620681762,-3.7e-06,4.99999
8.024828620681763,-4.2e-06,4.99998
8.025028620681763,-4.3e-06,5.00002
8.025228620681762,-3.8e-06,4.99998
8.025428620681764,-4.5e-06,4.99999
8.025628620681763,-4.2e-06,5.00001
8.025828620681763,-3.9e-06,4.99999
8.026028620681762,-4.1e-06,5.00005
8.026228620681763,-4e-06,5.00002
8.026428620681763,-3.8e-06,4.99996
8.026628620681763,-3.9e-06,4.99997
8.026828620681762,-3.7e-06,5.00001
8.027028620681763,-4.1e-06,5.00005
8.027228620681763,-3.5e-06,5.0
8.027428620681762,-4.2e-06,4.99998
8.027628620681762,-3.9e-06,5.0
8.027828620681763,-3.7e-06,4.99999
8.028028620681763,-4.2e-06,5.0
8.028228620681762,-3.8e-06,4.99998
8.028428620681762,-4e-06,4.99999
8.028628620681763,-3.4e-06,4.99999
8.028828620681763,-3.1e-06,4.99996
8.029028620681762,-3.4e-06,4.99999
8.029228620681764,-3.8e-06,4.99994
8.029428620681763,-3.5e-06,4.99996
8.029628620681763,-2.8e-06,4.99995
8.029828620681762,-4.1e-06,4.99999
8.030028620681763,-4.3e-06,4.99997
8.030228620681763,-3.5e-06,5.00003
8.030428620681763,-4.2e-06,5.00007
8.030628620681762,-3.1e-06,4.99995
8.030828620681763,-4.1e-06,4.99996
8.031028620681763,-3.3e-06,5.00002
8.031228620681762,-3.4e-06,4.99998
8.031428620681762,-3.8e-06,4.99999
8.031628620681763,-4.3e-06,5.00002
8.031828620681763,-4.1e-06,4.99999
8.032028620681762,-3.7e-06,5.00001
8.032228620681762,-3.7e-06,5.00003
8.032428620681763,-3.8e-06,5.0
8.032628620681763,-3.7e-06,4.99998
8.032828620681762,-3.8e-06,4.99999
8.033028620681762,-3.4e-06,4.99998
8.033228620681763,-3.8e-06,5.00004
8.033428620681763,-3.6e-06,5.00002
8.033628620681762,-3.9e-06,4.99997
8.033828620681764,-3.9e-06,5.00001
8.034028620681763,-3.4e-06,4.99998
8.034228620681763,-4e-06,4.99999
8.034428620681762,-3.5e-06,5.00001
8.034628620681763,-3.4e-06,4.99998
8.034828620681763,-3.3e-06,4.99997
8.035028620681762,-3.4e-06,5.00003
8.035228620681762,-3.5e-06,4.99996
8.035428620681763,-3.9e-06,4.99998
8.035628620681763,-4e-06,5.00004
8.035828620681762,-3.4e-06,4.99996
8.036028620681762,-3.6e-06,4.99993
8.036228620681763,-3.3e-06,5.00001
8.036428620681763,-4e-06,4.99996
8.036628620681762,-3.6e-06,4.99991
8.036828620681762,-3.3e-06,4.99999
8.037028620681763,-4e-06,5.00001
8.037228620681763,-4e-06,5.00003
8.037428620681762,-3.8e-06,5.00003
8.037628620681764,-3.8e-06,5.00003
8.037828620681763,-4.1e-06,5.00005
8.038028620681763,-3.9e-06,5.00004
8.038228620681762,-4.1e-06,4.99998
8.038428620681763,-3.3e-06,4.99995
8.038628620681763,-3.7e-06,4.99994
8.038828620681763,-3.5e-06,4.99993
8.039028620681762,-3.1e-06,4.99997
8.039228620681763,-3e-06,4.99997
8.039428620681763,-3e-06,4.99996
8.039628620681762,-2.8e-06,5.00002
8.039828620681762,-3.7e-06,4.99997
8.040028620681763,-3.5e-06,4.99995
8.040228620681763,-3.2e-06,4.99997
8.040428620681762,-3.9e-06,5.00002
8.040628620681762,-4e-06,5.00005
8.040828620681763,-3.8e-06,5.00001
8.041028620681763,-3.8e-06,5.0
8.041228620681762,-3.5e-06,5.0
8.041428620681764,-3.4e-06,5.00001
8.041628620681763,-3.8e-06,4.99998
8.041828620681763,-3.5e-06,5.00005
8.042028620681762,-3.9e-06,4.99993
8.042228620681763,-3.3e-06,4.99999
8.042428620681763,-3.5e-06,5.00002
8.042628620681763,-3.4e-06,5.00004
8.042828620681762,-3.1e-06,4.99993
8.043028620681763,-3.2e-06,4.99995
8.043228620681763,-3.2e-06,5.00002
8.043428620681762,-3.3e-06,4.99998
8.043628620681762,-3.9e-06,4.99997
8.043828620681763,-3.5e-06,5.0
8.044028620681763,-3.6e-06,5.00003
8.044228620681762,-3.6e-06,4.99997
8.044428620681762,-3.6e-06,4.99997
8.044628620681763,-3.5e-06,5.00001
8.044828620681763,-3.5e-06,4.99997
8.045028620681762,-3.9e-06,4.99996
8.045228620681762,-3.5e-06,4.99999
8.045428620681763,-3.1e-06,4.99996
8.045628620681763,-3.7e-06,4.99999
8.045828620681762,-3.3e-06,4.99999
8.046028620681763,-3e-06,4.99999
8.046228620681763,-4e-06,4.99996
8.046428620681763,-3.4e-06,5.00002
8.046628620681762,-2.7e-06,4.99999
8.046828620681763,-3.3e-06,4.99995
8.047028620681763,-4.1e-06,4.99994
8.047228620681762,-3.8e-06,5.00002
8.047428620681762,-3.5e-06,5.00002
8.047628620681763,-3.4e-06,5.00007
8.047828620681763,-3.9e-06,5.0
8.048028620681762,-3.9e-06,5.00002
8.048228620681762,-3.7e-06,5.00006
8.048428620681763,-4.1e-06,4.99998
8.048628620681763,-3.9e-06,5.00004
8.048828620681762,-3.8e-06,5.0
8.049028620681762,-3.4e-06,5.00001
8.049228620681763,-4.1e-06,5.00003
8.049428620681763,-3.2e-06,5.0
8.049628620681762,-4e-06,5.00001
8.049828620681764,-3.4e-06,4.99999
8.050028620681763,-3.4e-06,5.0
8.050228620681763,-3.6e-06,4.99994
8.050428620681762,-3.9e-06,4.99997
8.050628620681763,-3.7e-06,5.00001
8.050828620681763,-3.9e-06,5.00001
8.051028620681763,-4.2e-06,4.99995
8.051228620681762,-4.2e-06,5.00006
8.051428620681763,-3.7e-06,5.00001
8.051628620681763,-3.5e-06,5.00003
8.051828620681762,-3.2e-06,4.99999
8.052028620681762,-4.2e-06,5.00002
8.052228620681763,-3.5e-06,5.00003
8.052428620681763,-4.2e-06,5.0
8.052628620681762,-3.8e-06,4.99999
8.052828620681762,-4.4e-06,5.00003
8.053028620681763,-3.3e-06,4.99995
8.053228620681763,-4.1e-06,5.00001
8.053428620681762,-4.1e-06,4.99999
8.053628620681764,-3.7e-06,4.99999
8.053828620681763,-3.2e-06,4.99998
8.054028620681763,-4.3e-06,5.0
8.054228620681762,-3.4e-06,4.99998
8.054428620681763,-4.2e-06,4.99997
8.054628620681763,-4.2e-06,5.00003
8.054828620681763,-3.9e-06,5.00003
8.055028620681762,-3.3e-06,5.00002
8.055228620681763,-3.3e-06,5.00003
8.055428620681763,-4.2e-06,4.99998
8.055628620681762,-3.8e-06,5.0
8.055828620681762,-3.5e-06,4.99998
8.056028620681763,-3.8e-06,5.00005
8.056228620681763,-4.5e-06,4.99994
8.056428620681762,-3.6e-06,5.0
8.056628620681762,-3.9e-06,5.00004
8.056828620681763,-3.8e-06,4.99999
8.057028620681763,-3.5e-06,4.99997
8.057228620681762,-3.1e-06,5.00001
8.057428620681764,-3.8e-06,4.99999
8.057628620681763,-3e-06,4.99992
8.057828620681763,-3.9e-06,4.99995
8.058028620681762,-3.5e-06,4.99998
8.058228620681763,-3.3e-06,5.00001
8.058428620681763,-3.6e-06,5.0
8.058628620681763,-3.4e-06,5.00003
8.058828620681762,-3.9e-06,5.00003
8.059028620681763,-3.8e-06,5.00004
8.059228620681763,-3.8e-06,5.00003
8.059428620681762,-3.7e-06,5.00001
8.059628620681762,-4.3e-06,5.00003
8.059828620681763,-3.8e-06,5.00006
8.060028620681763,-3.8e-06,5.00002
8.060228620681762,-3.9e-06,5.00003
8.060428620681762,-3.4e-06,4.99999
8.060628620681763,-3e-06,4.99993
8.060828620681763,-3.9e-06,4.99997
8.061028620681762,-3.5e-06,5.00001
8.061228620681762,-3.5e-06,5.00002
8.061428620681763,-3.6e-06,4.99995
8.061628620681763,-3.3e-06,5.00002
8.061828620681762,-3.9e-06,4.99997
8.062028620681764,-3.9e-06,5.00003
8.062228620681763,-3.7e-06,5.0
8.062428620681763,-3.6e-06,5.00001
8.062628620681762,-3.6e-06,4.99996
8.062828620681763,-4.1e-06,5.00004
8.063028620681763,-3.6e-06,4.99995
8.063228620681762,-3.6e-06,4.99997
8.063428620681762,-3.6e-06,4.99998
8.063628620681763,-3.5e-06,4.99998
8.063828620681763,-3.7e-06,5.00004
8.064028620681762,-4.3e-06,5.0
8.064228620681762,-3.6e-06,4.99999
8.064428620681763,-3.4e-06,4.99999
8.064628620681763,-3.6e-06,4.99996
8.064828620681762,-3.7e-06,5.00002
8.065028620681762,-4.2e-06,5.0
8.065228620681763,-3.5e-06,4.99998
8.065428620681763,-3.5e-06,5.00002
8.065628620681762,-3.7e-06,4.99997
8.065828620681764,-3.7e-06,5.00003
8.066028620681763,-4.1e-06,4.99998
8.066228620681763,-3.8e-06,5.0
8.066428620681762,-3.7e-06,5.00002
8.066628620681763,-3.7e-06,5.00002
8.066828620681763,-3.3e-06,5.00002
8.067028620681763,-3.9e-06,5.0
8.067228620681762,-3.5e-06,5.00001
8.067428620681763,-4e-06,5.0
8.067628620681763,-3.5e-06,4.99999
8.067828620681762,-4.1e-06,5.0
8.068028620681762,-4e-06,4.99997
8.068228620681763,-3.5e-06,4.99995
8.068428620681763,-3.6e-06,4.99999
8.068628620681762,-4e-06,5.0
8.068828620681762,-3.6e-06,4.99998
8.069028620681763,-3.6e-06,4.99999
8.069228620681763,-4.2e-06,5.00007
8.069428620681762,-3.4e-06,5.0
8.069628620681764,-3.9e-06,4.99998
8.069828620681763,-4.4e-06,4.99996
8.070028620681763,-4e-06,4.99994
8.070228620681762,-4.7e-06,5.00001
8.070428620681763,-3.5e-06,5.00004
8.070628620681763,-3.9e-06,5.00001
8.070828620681763,-3.6e-06,4.99999
8.071028620681762,-3.8e-06,5.0
8.071228620681763,-3.7e-06,5.00001
8.071428620681763,-4e-06,4.99996
8.071628620681762,-3.8e-06,5.00005
8.071828620681762,-4.2e-06,4.99997
8.072028620681763,-3.3e-06,4.99999
8.072228620681763,-3.7e-06,4.99997
8.072428620681762,-3.8e-06,5.00006
8.072628620681762,-4.2e-06,4.99996
8.072828620681763,-4.3e-06,4.99996
8.073028620681763,-4.2e-06,5.00006
8.073228620681762,-4e-06,5.00002
8.073428620681764,-3.9e-06,4.99999
8.073628620681763,-3.7e-06,5.00001
8.073828620681763,-3e-06,4.99999
8.074028620681762,-4.3e-06,4.99997
8.074228620681764,-4.3e-06,4.99995
8.074428620681763,-4.3e-06,4.99999
8.074628620681763,-3.5e-06,4.99998
8.074828620681762,-3.3e-06,5.00002
8.075028620681763,-4e-06,5.00001
8.075228620681763,-3.7e-06,4.99999
8.075428620681762,-2.9e-06,5.00002
8.075628620681762,-3.5e-06,5.0
8.075828620681763,-3.4e-06,5.00001
8.076028620681763,-3.5e-06,4.99993
8.076228620681762,-3.5e-06,4.99998
8.076428620681762,-3.2e-06,4.99998
8.076628620681763,-3.2e-06,4.99996
8.076828620681763,-3.6e-06,4.99998
8.077028620681762,-3.8e-06,4.99999
8.077228620681762,-3.8e-06,4.99998
8.077428620681763,-3.3e-06,4.99999
8.077628620681763,-3.6e-06,5.0
8.077828620681762,-3.5e-06,5.0
8.078028620681764,-3.4e-06,4.99996
8.078228620681763,-4.1e-06,4.99993
8.078428620681763,-3.6e-06,4.99994
8.078628620681762,-3.4e-06,4.99995
8.078828620681763,-4.1e-06,4.99994
8.079028620681763,-3.1e-06,4.99996
8.079228620681763,-3e-06,5.00001
8.079428620681762,-3.7e-06,4.99997
8.079628620681763,-3.4e-06,4.99998
8.079828620681763,-3.8e-06,4.99996
8.080028620681762,-3.8e-06,4.99999
8.080228620681762,-3.7e-06,4.99994
8.080428620681763,-3.7e-06,4.99996
8.080628620681763,-3.3e-06,5.00003
8.080828620681762,-3.6e-06,5.00004
8.081028620681762,-3.4e-06,4.99999
8.081228620681763,-3.9e-06,5.0
8.081428620681763,-3.6e-06,5.0
8.081628620681762,-3.2e-06,5.00001
8.081828620681764,-3.8e-06,4.99994
8.082028620681763,-3.3e-06,5.00003
8.082228620681763,-3.2e-06,4.99995
8.082428620681762,-3.3e-06,5.00002
8.082628620681763,-3.2e-06,4.99997
8.082828620681763,-3.8e-06,5.0
8.083028620681763,-3.9e-06,4.99999
8.083228620681762,-3.4e-06,4.99996
8.083428620681763,-3.9e-06,4.99999
8.083628620681763,-3.6e-06,5.00001
8.083828620681762,-3.3e-06,5.00001
8.084028620681762,-3e-06,4.99998
8.084228620681763,-3.7e-06,5.00004
8.084428620681763,-3.7e-06,5.00002
8.084628620681762,-3.5e-06,4.99995
8.084828620681762,-3.6e-06,4.99998
8.085028620681763,-3.5e-06,5.0
8.085228620681763,-3.7e-06,4.99999
8.085428620681762,-3e-06,5.0
8.085628620681764,-3.3e-06,5.00002
8.085828620681763,-3.3e-06,4.99998
8.086028620681763,-3.3e-06,5.00001
8.086228620681762,-3.1e-06,4.99997
8.086428620681763,-3.6e-06,4.99999
8.086628620681763,-4e-06,5.00002
8.086828620681763,-3.8e-06,5.00002
8.087028620681762,-3.8e-06,4.99999
8.087228620681763,-3.2e-06,4.99997
8.087428620681763,-3.5e-06,4.99998
8.087628620681762,-4.7e-06,4.99995
8.087828620681762,-3.5e-06,4.99996
8.088028620681763,-3.6e-06,4.99999
8.088228620681763,-3.9e-06,4.99997
8.088428620681762,-3.9e-06,5.0
8.088628620681762,-4.2e-06,5.0
8.088828620681763,-3.2e-06,4.99997
8.089028620681763,-3.9e-06,5.00001
8.089228620681762,-3.8e-06,4.99998
8.089428620681762,-3.2e-06,4.99996
8.089628620681763,-3.8e-06,5.00003
8.089828620681763,-3.6e-06,4.99999
8.090028620681762,-3.6e-06,5.00002
8.090228620681764,-4.2e-06,5.00003
8.090428620681763,-3.4e-06,4.99999
8.090628620681763,-4.1e-06,4.99994
8.090828620681762,-3.9e-06,5.0
8.091028620681763,-4e-06,5.00003
8.091228620681763,-4.6e-06,4.99996
8.091428620681762,-4.5e-06,5.00004
8.091628620681762,-4.3e-06,4.99999
10.002819776535034,-2.8e-06,4.99466
10.003019776535034,-3.4e-06,4.99452
10.003219776535035,-3.3e-06,4.99452
10.003419776535035,-3.6e-06,4.99446
10.003619776535034,-3.1e-06,4.99442
10.003819776535034,-3.7e-06,4.99447
10.004019776535035,-3.6e-06,4.99433
10.004219776535034,-3.6e-06,4.99413
10.004419776535034,-3.2e-06,4.9942
10.004619776535034,-3.2e-06,4.99435
10.004819776535035,-3.3e-06,4.99448
10.005019776535034,-2.9e-06,4.99425
10.005219776535034,-3.5e-06,4.99446
10.005419776535033,-3.6e-06,4.99424
10.005619776535035,-4e-06,4.99449
10.005819776535034,-4e-06,4.99463
10.006019776535034,-3.4e-06,4.99475
10.006219776535033,-3.4e-06,4.99456
10.006419776535035,-3.6e-06,4.99465
10.006619776535034,-3.3e-06,4.99455
10.006819776535034,-3.4e-06,4.99489
10.007019776535035,-3.8e-06,4.99478
10.007219776535035,-3.6e-06,4.99474
10.007419776535034,-3.6e-06,4.99476
10.007619776535034,-3.3e-06,4.99455
10.007819776535035,-3.6e-06,4.9945
10.008019776535034,-3.3e-06,4.99452
10.008219776535034,-3.4e-06,4.99429
10.008419776535034,-3.9e-06,4.99411
10.008619776535035,-3.7e-06,4.9941
10.008819776535034,-2.9e-06,4.99433
10.009019776535034,-3.1e-06,4.99435
10.009219776535033,-3.8e-06,4.99439
10.009419776535035,-3.5e-06,4.99429
10.009619776535034,-3.5e-06,4.99428
10.009819776535034,-4.1e-06,4.99429
10.010019776535033,-3.2e-06,4.99446
10.010219776535035,-3.7e-06,4.99426
10.010419776535034,-3.4e-06,4.99435
10.010619776535034,-2.8e-06,4.99428
10.010819776535033,-3.6e-06,4.99427
10.011019776535035,-3.4e-06,4.99431
10.011219776535034,-3.2e-06,4.99412
10.011419776535034,-3.2e-06,4.99413
10.011619776535035,-3.3e-06,4.99408
10.011819776535035,-3.3e-06,4.99416
10.012019776535034,-3.8e-06,4.99432
10.012219776535034,-3.5e-06,4.99442
10.012419776535035,-3.7e-06,4.99473
10.012619776535034,-3.1e-06,4.99431
10.012819776535034,-4.4e-06,4.99413
10.013019776535034,-2.9e-06,4.99415
10.013219776535035,-3.9e-06,4.99418
10.002869776535034,-3.6e-06,4.99428
10.003069776535034,-3.7e-06,4.99421
10.003269776535035,-3.2e-06,4.9944
10.003469776535034,-3.2e-06,4.99461
10.003669776535034,-3.8e-06,4.9945
10.003869776535034,-3.7e-06,4.99455
10.004069776535035,-3e-06,4.99996
10.004269776535034,-3.7e-06,5.00002
10.004469776535034,-3.5e-06,4.99994
10.004669776535033,-3.6e-06,5.00003
10.004869776535035,-4e-06,5.00002
10.005069776535034,-3.4e-06,4.99998
10.005269776535034,-3.3e-06,4.99997
10.005469776535033,-4.1e-06,4.99999
10.005669776535035,-3.3e-06,5.00008
10.005869776535034,-3.4e-06,4.99997
10.006069776535034,-3.3e-06,4.99996
10.006269776535035,-4e-06,4.99998
10.006469776535035,-3.6e-06,5.00001
10.006669776535034,-3.5e-06,4.99995
10.006869776535034,-3.7e-06,4.99997
10.007069776535035,-3e-06,5.00002
10.007269776535034,-2.9e-06,5.0
10.007469776535034,-3.2e-06,4.99997
10.007669776535034,-3.6e-06,5.00001
10.007869776535035,-3.9e-06,4.99996
10.008069776535034,-2.8e-06,4.99999
10.008269776535034,-3.7e-06,4.99999
10.008469776535033,-3.1e-06,4.99996
10.008669776535035,-3.4e-06,5.00001
10.008869776535034,-3.9e-06,5.00005
10.009069776535034,-3.9e-06,5.00001
10.009269776535033,-3.2e-06,4.99995
10.009469776535035,-3.8e-06,4.99998
10.009669776535034,-4e-06,5.00002
10.009869776535034,-4.1e-06,5.00003
10.010069776535035,-3.4e-06,5.00007
10.010269776535035,-4.5e-06,5.00002
10.010469776535034,-3.6e-06,5.00004
10.010669776535034,-3.2e-06,5.00004
10.010869776535035,-3.1e-06,5.00008
10.011069776535034,-3.3e-06,5.0
10.011269776535034,-3.6e-06,5.00002
10.011469776535034,-3.8e-06,5.00001
10.011669776535035,-3.5e-06,5.00001
10.011869776535034,-2.9e-06,5.00008
10.012069776535034,-3.6e-06,5.00005
10.012269776535033,-3.6e-06,4.99997
10.012469776535035,-2.9e-06,4.99995
10.012669776535034,-3.1e-06,4.99997
10.012869776535034,-3.3e-06,5.0
10.013069776535033,-3e-06,5.00001
10.013269776535035,-3.8e-06,4.99999
10.013469776535034,-3e-06,4.99996
10.013669776535034,-3.1e-06,5.00003
10.013869776535033,-3.5e-06,5.0
10.014069776535035,-3.2e-06,5.0
10.014269776535034,-3.8e-06,4.99999
10.014469776535034,-3.1e-06,4.99996
10.014669776535035,-3.7e-06,4.99996
10.014869776535035,-3e-06,4.99998
10.015069776535034,-3.6e-06,4.99993
10.015269776535034,-3.2e-06,5.00002
10.015469776535035,-3.7e-06,4.99997
10.015669776535034,-3.5e-06,4.99997
10.015869776535034,-3e-06,5.00001
10.016069776535033,-3.8e-06,4.99998
10.016269776535035,-3.5e-06,4.99999
10.016469776535034,-3.2e-06,4.99998
10.016669776535034,-3.3e-06,4.99997
10.016869776535033,-3.8e-06,4.99996
10.017069776535035,-3.2e-06,5.00003
10.017269776535034,-3.6e-06,5.0
10.017469776535034,-3.4e-06,4.99999
10.017669776535033,-3.7e-06,4.99999
10.017869776535035,-3.6e-06,5.00001
10.018069776535034,-3e-06,4.99998
10.018269776535034,-3.8e-06,5.0
10.018469776535035,-3.8e-06,4.99998
10.018669776535035,-3.8e-06,4.99997
10.018869776535034,-4.1e-06,5.00004
10.019069776535034,-3.4e-06,5.00001
10.019269776535035,-2.8e-06,4.9999
10.019469776535034,-3.8e-06,4.99995
10.019669776535034,-3e-06,4.99996
10.019869776535034,-4.1e-06,4.99995
10.020069776535035,-3.9e-06,4.99998
10.020269776535034,-3.4e-06,4.99995
10.020469776535034,-3.5e-06,4.99993
10.020669776535033,-3.3e-06,4.99996
10.020869776535035,-2.8e-06,4.99996
10.021069776535034,-4e-06,4.99999
10.021269776535034,-3.2e-06,4.99999
10.021469776535033,-3e-06,5.00005
10.021669776535035,-3e-06,5.0
10.021869776535034,-3.6e-06,5.00005
10.022069776535034,-3.8e-06,5.00004
10.022269776535035,-3e-06,5.00002
10.022469776535035,-2.9e-06,4.99997
10.022669776535034,-3.1e-06,5.0
10.022869776535034,-3.9e-06,4.99998
10.023069776535035,-3.6e-06,4.99996
10.023269776535034,-3.8e-06,4.99998
10.023469776535034,-3.7e-06,5.00005
10.023669776535034,-3.7e-06,4.99999
10.023869776535035,-3.7e-06,4.99995
10.024069776535034,-2.7e-06,5.00002
10.024269776535034,-2.9e-06,4.99998
10.024469776535033,-3.2e-06,4.99999
10.024669776535035,-3.2e-06,4.99996
10.024869776535034,-3.1e-06,4.99998
10.025069776535034,-3.1e-06,4.99997
10.025269776535033,-3.1e-06,5.00004
10.025469776535035,-4e-06,4.99998
10.025669776535034,-4.1e-06,5.00002
10.025869776535034,-2.8e-06,5.00003
10.026069776535035,-3.5e-06,4.99996
10.026269776535035,-3.2e-06,4.99997
10.026469776535034,-3.1e-06,5.00004
10.026669776535034,-3.5e-06,5.0
10.026869776535035,-3.3e-06,5.00001
10.027069776535035,-3.1e-06,4.99998
10.027269776535034,-3.6e-06,4.99997
10.027469776535034,-3.7e-06,4.99999
10.027669776535035,-3.6e-06,4.99999
10.027869776535034,-3.5e-06,5.00002
10.028069776535034,-3.5e-06,4.99997
10.028269776535033,-3e-06,5.0
10.028469776535035,-3.4e-06,5.00001
10.028669776535034,-3e-06,5.00005
10.028869776535034,-3.2e-06,4.99996
10.029069776535033,-3.8e-06,5.0
10.029269776535035,-3.4e-06,5.00003
10.029469776535034,-3.3e-06,4.99999
10.029669776535034,-3.5e-06,4.99998
10.029869776535033,-3.6e-06,4.99993
10.030069776535035,-3.6e-06,4.99992
10.030269776535034,-3.7e-06,4.99997
10.030469776535034,-4.1e-06,4.99999
10.030669776535035,-3.6e-06,4.99992
10.030869776535035,-3.1e-06,4.99996
10.031069776535034,-3.4e-06,4.99993
10.031269776535034,-3.3e-06,4.99998
10.031469776535035,-3.5e-06,4.99994
10.031669776535034,-3.7e-06,4.99995
10.031869776535034,-3.4e-06,4.99997
10.032069776535034,-3.6e-06,4.99993
10.032269776535035,-4.1e-06,4.99996
10.032469776535034,-3.3e-06,4.99999
10.032669776535034,-3e-06,5.00002
10.032869776535033,-3.9e-06,5.0
10.033069776535035,-3.2e-06,5.0
10.033269776535034,-3.7e-06,4.99997
10.033469776535034,-3.7e-06,4.99999
10.033669776535033,-4.2e-06,4.99996
10.033869776535035,-3.7e-06,5.00002
10.034069776535034,-3.2e-06,5.00003
10.034269776535034,-3.7e-06,4.99997
10.034469776535035,-3.3e-06,5.00001
10.034669776535035,-3.8e-06,4.99998
10.034869776535034,-3.8e-06,5.0
10.035069776535034,-3.9e-06,4.99999
10.035269776535035,-3.4e-06,4.99996
10.035469776535034,-3.4e-06,5.00003
10.035669776535034,-3.7e-06,5.00002
